ticker,event_date,CAR
RGR,2021-08-05,0.0062259941005663
RGR,2021-11-04,-0.0101409773608371
RGR,2022-02-24,-0.0004561703086455
RGR,2022-05-05,0.0833727905996522
RGR,2022-08-04,-0.0559018922569398
STLA,2018-03-01,0.0039908625080603
STLA,2019-02-26,0.0576332309155026
STLA,2019-07-24,0.2348092989966652
STLA,2020-02-26,0.033127141075177
STLA,2020-07-28,-0.1513071381253291
STLA,2021-03-03,-0.0517909816014502
STLA,2021-08-03,0.0300694802147333
STLA,2022-02-23,-0.0124085946351184
STLA,2022-07-28,0.0264390372462425
PUBGY,2019-02-07,-0.0319241737625928
PUBGY,2019-07-18,0.099105136352739
PUBGY,2020-02-06,-0.0085971479430454
PUBGY,2020-07-23,0.0156320211399404
PUBGY,2021-02-03,0.0153254097310623
PUBGY,2021-07-22,-0.0256632550445673
PUBGY,2022-02-03,0.0386542362306953
PUBGY,2022-07-21,0.002564345337437
NVS,2018-01-24,0.0121337562012982
NVS,2018-04-19,-0.0073295281577488
NVS,2018-07-18,-0.0705513261099376
NVS,2018-10-18,-0.107230673920341
NVS,2019-01-30,-0.035137712519638
NVS,2019-04-24,-0.0609334905182512
NVS,2019-07-18,0.099105136352739
NVS,2019-10-22,0.0204745937450786
NVS,2020-01-29,0.0038996256071304
NVS,2020-04-28,0.0354148546362718
NVS,2020-07-21,0.0157956526124831
NVS,2020-10-27,-0.0407313682463661
NVS,2021-01-26,-0.0074009723764495
NVS,2021-04-27,0.0342688446964798
NVS,2021-07-21,-0.0234580838826684
NVS,2021-10-26,-0.0269497808308257
NVS,2022-02-02,0.0370530126288247
NVS,2022-04-26,-0.0031188030287989
NVS,2022-07-19,0.0024067393519066
SNN,2018-02-08,-0.0124998315785249
SNN,2018-07-26,0.0025628651459795
SNN,2019-02-07,-0.0319241737625928
SNN,2019-07-31,-0.0544641770976963
SNN,2020-02-20,0.0136648880162844
SNN,2020-07-29,-0.0035164671271799
SNN,2021-02-18,-0.0135510097371182
SNN,2021-07-29,0.0291924021762291
SNN,2022-02-22,-0.057009100537915
SNN,2022-07-28,-0.018466175065532
AFLYY,2018-10-31,0.0277900143234518
AFLYY,2019-02-20,0.0197742269454659
AFLYY,2019-05-03,-0.0207717598097549
AFLYY,2019-07-31,-0.0544641770976963
AFLYY,2019-10-31,0.0088935346213141
AFLYY,2020-02-20,0.0136648880162844
AFLYY,2020-05-07,-0.0259247107925193
AFLYY,2020-07-31,-0.0031897597622629
AFLYY,2020-10-30,-0.0304837119230623
AFLYY,2021-02-18,-0.0135510097371182
AFLYY,2021-07-30,0.0278842846780448
AFLYY,2022-02-17,-0.0452363095838008
AFLYY,2022-05-05,0.0491258431059268
UPMMY,2018-07-24,0.0021430845790733
UPMMY,2018-10-24,-0.0488246166984757
UPMMY,2019-01-31,-0.0349735462078373
UPMMY,2019-04-26,-0.0400647726907581
UPMMY,2019-07-23,-0.0066516149219402
UPMMY,2019-10-24,0.0204839141375203
UPMMY,2020-01-30,0.004101197536911
UPMMY,2020-04-23,-0.0014281893520872
UPMMY,2020-07-23,0.0156320211399404
UPMMY,2020-10-27,-0.0407313682463661
UPMMY,2021-01-28,-0.0091281703975633
UPMMY,2021-04-27,0.0342688446964798
UPMMY,2021-07-22,-0.0256632550445673
UPMMY,2021-10-26,-0.0269497808308257
UPMMY,2022-01-27,0.019313781028547
UPMMY,2022-04-26,-0.0031188030287989
UPMMY,2022-07-21,0.002564345337437
STI.1,2018-01-19,0.0057662758860064
STI.1,2018-04-20,0.022096058372592
STI.1,2018-07-20,-0.0702732828176898
STI.1,2018-10-19,-0.1344785739681823
STI.1,2019-01-18,0.0098486105429726
STI.1,2019-04-18,-0.01281936872924
STI.1,2019-07-18,0.099105136352739
STI.1,2019-10-17,0.0703102164392569
SVU,2018-01-10,0.075427191019582
SVU,2018-04-24,0.0063442530752449
TRMD,2018-05-17,-0.0188367194319614
TRMD,2018-08-16,0.0047072802794665
TRMD,2018-11-15,0.0097076141691747
TRMD,2019-03-12,-0.0026752333698669
TRMD,2019-08-15,-0.0425146328608477
TRMD,2019-11-12,-0.0226726587775066
TRMD,2020-03-11,0.1153239996456898
TRMD,2020-05-14,-0.0670793071223913
TRMD,2020-08-17,-0.0391382044390415
TRMD,2021-03-01,0.0707329347112641
TRMD,2021-08-10,-0.007369044784503
TRMD,2021-11-10,0.0396281290079486
TRMD,2022-05-11,0.0160228422851773
TRMD,2022-08-18,-0.0194323650399481
SGC,2018-02-22,0.0173392284632184
SGC,2018-07-26,-0.0174164020426864
SGC,2018-10-25,0.0103159009984325
SGC,2019-02-21,0.0400756342372751
SGC,2019-04-25,0.0303409946362746
SGC,2019-07-30,0.0046552687896992
SGC,2019-10-23,0.0410368766462099
SGC,2020-02-20,0.0019201639581389
SGC,2020-04-30,0.0374467341646889
SGC,2020-07-29,-0.0046256048325108
SGC,2020-10-29,-0.0422969658489081
SGC,2021-03-01,-0.0061632530848385
SGC,2021-04-28,-0.0219949592654329
SGC,2021-07-28,0.0421552347827031
SDXAY,2018-04-12,0.0030242855727085
SDXAY,2018-07-05,0.0152895055085176
SDXAY,2018-11-08,0.0141998420567281
SDXAY,2019-04-11,-0.011128372999846
SDXAY,2019-11-07,-0.0176875600487023
SDXAY,2020-10-29,-0.0422969658489081
SDXAY,2021-04-01,0.0099781345141277
SDXAY,2021-10-27,-0.0054333326806503
SDXAY,2022-04-01,0.0247394587306663
SBOW,2018-03-01,-0.0309410778129351
SBOW,2018-05-09,-0.000900577118571
SBOW,2018-08-08,-0.0129337748133102
SBOW,2018-11-07,0.0146703947367295
SBOW,2019-02-28,-0.0804316589411965
SBOW,2019-05-09,0.0079554070735407
SBOW,2019-08-08,0.0029339772128302
SBOW,2020-03-05,-0.0020858396683605
SBOW,2020-05-07,0.0016200380727794
SBOW,2020-11-05,0.0637030649236641
SBOW,2021-03-04,0.0088596719036159
SBOW,2021-05-06,0.0180149883899751
SBOW,2021-11-04,0.0006382142291458
SBOW,2022-03-03,-0.0132157938156804
SBOW,2022-08-04,-0.0175928327931927
HMY,2018-02-13,0.0242600366882044
HMY,2018-08-21,0.0414623438114192
HMY,2019-02-12,-0.0224161756934812
HMY,2019-08-20,0.0037943668820229
HMY,2020-02-11,0.0003203096246344
HMY,2020-09-15,0.025535453396359
HMY,2021-02-23,-0.0680869666172041
HMY,2021-08-31,-0.0135198402393401
HMY,2022-02-28,0.1257282055599489
HMY,2022-08-30,-0.0253622561644311
MXCY,2018-02-02,-0.0099705201228251
MXCY,2018-07-26,0.0406554301798533
MXCY,2018-10-26,-0.0277484321864487
MXCY,2019-02-06,-0.0446870299316572
MXCY,2019-04-25,-0.008178842198792
MXCY,2019-10-25,0.0294367051724008
MXCY,2020-02-06,-0.0788053475970341
MXCY,2020-05-07,0.0361009233970886
MXCY,2020-08-05,-0.0148708296723133
MXCY,2020-10-28,-0.1131829310970248
MXCY,2021-02-03,0.1818524495942645
MXCY,2021-04-27,-0.0148539849115067
MXCY,2021-07-23,-0.0322961728039557
MXCY,2021-10-27,-0.0599665781700529
MXCY,2022-02-04,0.0114378601356698
ACNT,2018-03-13,-0.0009602780750412
ACNT,2018-05-03,-0.0040067204373908
ACNT,2018-08-07,-0.0129036020713712
ACNT,2018-11-06,0.014381127598143
ACNT,2019-03-05,0.0119352273673718
ACNT,2019-04-30,0.01431108652022
ACNT,2019-08-13,0.0063673377730095
ACNT,2020-03-06,-0.0169650148978502
ACNT,2020-05-05,0.0016674815689309
ACNT,2020-09-03,0.01990393879857
ACNT,2021-03-09,0.0056578275231697
ACNT,2021-05-10,-0.0137717066663885
ACNT,2021-08-09,-0.0178052720811341
ACNT,2021-11-09,0.0048021198252036
ACNT,2022-03-29,0.0165446192256628
ACNT,2022-05-10,0.0107597978638468
ACNT,2022-08-09,-0.0196094808730719
SPPJY,2018-02-07,-0.0055169331809392
SPPJY,2018-05-14,0.0005796202411055
SPPJY,2018-08-13,-0.009492877423715
SPPJY,2018-11-15,0.0418124390834314
SPPJY,2019-02-06,0.0107397988325522
SPPJY,2019-05-09,0.0079554070735407
SPPJY,2019-08-01,0.0068956262900485
SPPJY,2019-11-14,0.0052794491616694
SPPJY,2020-02-05,-0.0096117868472844
SPPJY,2020-05-07,0.0016200380727794
SPPJY,2020-07-30,-0.0048052581468796
SPPJY,2020-11-05,0.0637030649236641
SPPJY,2021-02-03,-0.0117906166967142
SPPJY,2021-05-06,0.0180149883899751
SPPJY,2021-08-05,0.0042927362731457
SPPJY,2021-11-11,0.0047195820755054
SPPJY,2022-02-09,0.0066704526971563
SPPJY,2022-05-12,0.0106694040762174
SYY,2018-02-05,-0.0376648762989729
SYY,2018-05-07,0.0061796040782803
SYY,2018-08-13,-0.009492877423715
SYY,2018-11-05,-0.0049334822050704
SYY,2019-02-04,-0.0015477591367544
SYY,2019-05-06,0.0159208843403649
SYY,2019-08-12,0.0057671951591464
SYY,2019-11-04,-0.0265024288666043
SYY,2020-02-03,0.0027288702539497
SYY,2020-05-05,0.0016674815689309
SYY,2020-08-11,0.0104459496095585
SYY,2020-11-03,0.0650079080382494
SYY,2021-02-02,-0.0115629810830669
SYY,2021-05-04,0.0189098942286543
SYY,2021-08-10,0.007877969272748
SYY,2021-11-09,0.0048021198252036
SYY,2022-02-08,0.0069342919795876
SYY,2022-05-10,0.0107597978638468
SYY,2022-08-09,-0.0196094808730719
LOGI,2018-01-23,-0.0598317033789314
LOGI,2018-10-23,0.0734291525859627
LOGI,2019-01-22,-0.0074498631784562
LOGI,2019-04-30,0.0011843191477094
LOGI,2019-07-23,-0.0204387168460056
LOGI,2019-10-22,0.0074460535731924
LOGI,2020-01-21,-0.0196993112748101
LOGI,2020-05-12,-0.1373565446766569
LOGI,2020-07-21,-0.0452106660480782
LOGI,2020-10-20,0.0397846813843406
LOGI,2021-01-19,-0.0832057686248551
LOGI,2021-04-29,-0.0036667271519727
LOGI,2021-07-27,-0.0108086748794624
LOGI,2021-10-26,-0.0007620302510985
LOGI,2022-01-25,-0.0225505051627358
LOGI,2022-05-03,0.0006338676832481
LOGI,2022-07-26,0.0229746333729587
UUGRY,2018-05-24,-0.056727720953713
UUGRY,2018-11-21,-0.0281413658360418
UUGRY,2019-05-23,0.018160834453075
UUGRY,2019-11-20,-0.008899597101534
UUGRY,2020-05-22,0.0148455026758126
UUGRY,2020-11-25,0.0773923228112896
UUGRY,2021-05-27,0.0519832218081066
UUGRY,2021-11-24,-0.0379718468388769
UUGRY,2022-05-26,0.0589171242893271
VIRDY,2018-03-09,0.0377649704311756
VIRDY,2018-11-07,-0.0115465181466638
VIRDY,2019-03-08,-0.0378647748294714
VIRDY,2019-05-15,-0.0722814879939354
VIRDY,2019-07-26,0.0006207238881102
VIRDY,2019-11-06,0.0023818356562216
VIRDY,2020-03-06,-0.0352486036434138
VIRDY,2020-05-12,-0.1373565446766569
VIRDY,2020-07-29,-0.0948795962583036
VIRDY,2020-11-05,-0.0352503409452444
VIRDY,2021-03-05,0.0413174097791715
VIRDY,2021-05-12,0.0082555141382988
VIRDY,2021-07-28,-0.0108511045262658
VIRDY,2022-05-04,0.0006231629496535
VIRDY,2022-07-28,0.0191331542953162
SAP,2018-01-30,0.0183242269878241
SAP,2018-04-24,-0.0229312610718375
SAP,2018-07-19,0.0255432405851784
SAP,2018-10-18,0.0120180367571467
SAP,2019-01-29,-0.0363177425484777
SAP,2019-04-24,0.0009179812227469
SAP,2019-07-18,0.0434210884783829
SAP,2019-10-21,-0.0160701810303204
SAP,2020-01-28,-0.0118374935240031
SAP,2020-04-21,-0.0795688737975862
SAP,2020-07-27,-0.1429112473328389
SAP,2020-10-26,-0.0201155445608442
SAP,2021-01-29,-0.0173569395171108
SAP,2021-04-22,-0.0035461289842849
SAP,2021-07-21,-0.0331693456721925
SAP,2021-10-21,0.0169253164050451
SAP,2022-01-27,-0.0224555059631095
SAP,2022-04-22,-0.0238882272516045
SAP,2022-07-21,-0.0356422821642809
TISI,2018-03-14,-0.0256908979174217
TISI,2018-05-09,0.0277086478368727
TISI,2018-08-08,-0.0030154686145654
TISI,2018-11-06,-0.0109574516468741
TISI,2019-03-13,-0.0189089974491408
TISI,2019-08-07,0.017601765786359
TISI,2019-11-06,0.0023818356562216
TISI,2020-03-13,-0.4197587197041877
TISI,2020-06-18,-0.137354119880397
TISI,2020-08-05,0.0159923461628199
TISI,2020-11-05,-0.0352503409452444
TISI,2021-03-10,0.0066828483062607
TISI,2021-05-05,-0.0164049932452726
TISI,2021-08-04,-0.0543731631032897
TECK,2018-02-14,0.0568180129478682
TECK,2018-04-24,-0.0229312610718375
TECK,2018-07-26,0.0016470934491829
TECK,2018-10-25,0.0728660385909748
TECK,2019-02-13,0.0018161830453165
TECK,2019-04-23,0.0018611677547736
TECK,2019-07-25,-0.022615271566313
TECK,2019-10-24,0.0068128340756818
TECK,2020-02-21,0.0400808085460564
TECK,2020-04-21,-0.0795688737975862
TECK,2020-07-23,-0.0451721410647711
TECK,2020-10-27,0.0019366156237818
TECK,2021-02-18,0.071870996726652
TECK,2021-04-28,-0.0036682302385574
TECK,2021-07-27,-0.0108086748794624
TECK,2021-10-27,-0.0003635591429056
TECK,2022-02-24,0.0044388479217713
TECK,2022-04-27,-0.0198418796111938
TECK,2022-07-27,0.018935007934036
ATI,2018-01-23,-0.0598317033789314
ATI,2018-04-24,-0.0229312610718375
ATI,2018-07-24,0.00133757817208
ATI,2018-10-23,0.0734291525859627
ATI,2019-01-22,-0.0074498631784562
ATI,2019-04-23,0.0018611677547736
